ID,Date,Company,Title,Location,Link,Description,Level,Type,Function,Industry
urn:li:jobPosting:3235980047,2022-07-30,Canonical,Software Engineer - OpenStack,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/software-engineer-openstack-at-canonical-3235980047?refId=nUj8gU65s6qOuadbLXqbig%3D%3D&trackingId=JcKhKwbSD%2FOiyPCEvckOTA%3D%3D&position=12&pageNum=2&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3277357174,2022-09-19,Audaces,Desenvolvedor de Software,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-de-software-at-audaces-3277357174?refId=nUj8gU65s6qOuadbLXqbig%3D%3D&trackingId=y8Vn1WzvWE4gfdgCPriqXQ%3D%3D&position=13&pageNum=2&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3225607002,2022-08-18,Oowlish,Software Engineer - Node.js - Remote Work,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/software-engineer-node-js-remote-work-at-oowlish-3225607002?refId=nUj8gU65s6qOuadbLXqbig%3D%3D&trackingId=rh19Ia2X65KF%2BJVKfYp0%2BQ%3D%3D&position=14&pageNum=2&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3276492168,2022-09-20,Oowlish,.Net/C# Engineer - Remote Work,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/net-c%23-engineer-remote-work-at-oowlish-3276492168?refId=nUj8gU65s6qOuadbLXqbig%3D%3D&trackingId=YUfS0vMfglG1sQEaq%2B6r3g%3D%3D&position=15&pageNum=2&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3245663864,2022-08-30,Intelipost,Flutter Mobile Engineer,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/flutter-mobile-engineer-at-intelipost-3245663864?refId=nUj8gU65s6qOuadbLXqbig%3D%3D&trackingId=RhF%2FEYX2dgv12BmdZsXUQQ%3D%3D&position=16&pageNum=2&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3254124271,2022-09-09,Audaces,Desenvolvedor de Software (Computação gráfica),"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-de-software-computa%C3%A7%C3%A3o-gr%C3%A1fica-at-audaces-3254124271?refId=nUj8gU65s6qOuadbLXqbig%3D%3D&trackingId=DDrWGULGkVm6UeNLDmwqug%3D%3D&position=17&pageNum=2&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3263344224,2022-09-14,EDC Group,DESENVOLVEDOR DE SOFTWARE X B,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-de-software-x-b-at-edc-group-3263344224?refId=nUj8gU65s6qOuadbLXqbig%3D%3D&trackingId=HIv7zf6TMFcTwOeMI0YOkQ%3D%3D&position=18&pageNum=2&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3182146553,2022-07-21,Canonical,Identity Platform Software Engineer - Python/Go,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/identity-platform-software-engineer-python-go-at-canonical-3182146553?refId=nUj8gU65s6qOuadbLXqbig%3D%3D&trackingId=ub9iim3RS%2FhsmWeas21zJg%3D%3D&position=19&pageNum=2&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3093513974,2022-05-26,Oowlish,Front End Developer - Remote Work,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/front-end-developer-remote-work-at-oowlish-3093513974?refId=nUj8gU65s6qOuadbLXqbig%3D%3D&trackingId=rAWEmeUw1UYVDNcGoZsS8A%3D%3D&position=20&pageNum=2&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3253098481,2022-09-05,Caderno Nacional,Desenvolvedor Delphi,"Palhoça, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-delphi-at-caderno-nacional-3253098481?refId=nUj8gU65s6qOuadbLXqbig%3D%3D&trackingId=lNYjRztg465h3S6x9C8RHA%3D%3D&position=21&pageNum=2&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3277339100,2022-09-19,E3S,Desenvolvedor de Software Python,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-de-software-python-at-e3s-3277339100?refId=nUj8gU65s6qOuadbLXqbig%3D%3D&trackingId=JnW9MQKE85c7G6RJoyhPiQ%3D%3D&position=22&pageNum=2&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3227044488,2022-07-25,Amazing Devs,Nodejs Software Engineer,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/nodejs-software-engineer-at-amazing-devs-3227044488?refId=nUj8gU65s6qOuadbLXqbig%3D%3D&trackingId=DuiqA317%2Bu%2BOBJ%2F9NRkzdA%3D%3D&position=23&pageNum=2&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3277342332,2022-09-19,E3S,Desenvolvedor de Software (Back/Front),"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-de-software-back-front-at-e3s-3277342332?refId=nUj8gU65s6qOuadbLXqbig%3D%3D&trackingId=QxV0fcTyFRFLKuqYBBzHIQ%3D%3D&position=24&pageNum=2&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3278972260,2022-08-28,DOT Digital Group,Desenvolvedor(a) PHP Pleno/Sênior,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-a-php-pleno-s%C3%AAnior-at-dot-digital-group-3278972260?refId=aqipznxi%2FSMti%2FlBJH6q4A%3D%3D&trackingId=1k6gNo4PRWdD0U2cXvHZFQ%3D%3D&position=1&pageNum=3&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3260069705,2022-09-13,CheckStore,Desenvolvedor Front-end Pleno,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-front-end-pleno-at-checkstore-3260069705?refId=aqipznxi%2FSMti%2FlBJH6q4A%3D%3D&trackingId=%2BA4FtF7DA8KtW4P5cM%2BITw%3D%3D&position=2&pageNum=3&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3251109686,2022-08-08,Grupo Nexxees,Desenvolvedor(a) Full Stack Python e Flutter (Nix),"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-a-full-stack-python-e-flutter-nix-at-grupo-nexxees-3251109686?refId=aqipznxi%2FSMti%2FlBJH6q4A%3D%3D&trackingId=N1Mhl%2FrjYtFuhrcEApbX4A%3D%3D&position=3&pageNum=3&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3251156423,2022-08-09,Canonical,Software Engineer - Python - Optimise Ubuntu for Public Clouds,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/software-engineer-python-optimise-ubuntu-for-public-clouds-at-canonical-3251156423?refId=aqipznxi%2FSMti%2FlBJH6q4A%3D%3D&trackingId=FG7SDQveCD0zXkNc8BaIfA%3D%3D&position=4&pageNum=3&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3221867516,2022-08-16,Radartec,Desenvolvedores FrontEnd/Angular - Níveis Pleno e Sênior (2 vagas) - Florianópolis/SC,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedores-frontend-angular-n%C3%ADveis-pleno-e-s%C3%AAnior-2-vagas-florian%C3%B3polis-sc-at-radartec-3221867516?refId=aqipznxi%2FSMti%2FlBJH6q4A%3D%3D&trackingId=83OYAGsyJF3L6SLeXIspZw%3D%3D&position=5&pageNum=3&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3278977687,2022-09-22,ArcTouch,iOS Developer [Talent Pool],"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/ios-developer-talent-pool-at-arctouch-3278977687?refId=aqipznxi%2FSMti%2FlBJH6q4A%3D%3D&trackingId=JaHYNKqlj8vnDXSpoSFMcg%3D%3D&position=6&pageNum=3&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3282312096,2022-09-22,Incentiv.me,Backend- Sênior (PJ),"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/backend-s%C3%AAnior-pj-at-incentiv-me-3282312096?refId=aqipznxi%2FSMti%2FlBJH6q4A%3D%3D&trackingId=P3C%2F8MSZdJ8bjB3qfUdTgw%3D%3D&position=7&pageNum=3&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3247425954,2022-08-31,ESSS,Desenvolvedor Científico Pl./Sr.,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-cient%C3%ADfico-pl-sr-at-esss-3247425954?refId=aqipznxi%2FSMti%2FlBJH6q4A%3D%3D&trackingId=8M17zZ8Yf%2Bvf979N7gN8jA%3D%3D&position=8&pageNum=3&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3279885858,2022-09-20,Edc Engenharia,Desenvolvedor de software X B,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-de-software-x-b-at-edc-engenharia-3279885858?refId=aqipznxi%2FSMti%2FlBJH6q4A%3D%3D&trackingId=n%2FSJUnOcoI7N668UUzennw%3D%3D&position=9&pageNum=3&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3254127093,2022-09-09,Audaces,Desenvolvedor C++,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-c%2B%2B-at-audaces-3254127093?refId=aqipznxi%2FSMti%2FlBJH6q4A%3D%3D&trackingId=FZkcGX0FRlQmBW805d7Z4A%3D%3D&position=10&pageNum=3&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3249565148,2022-08-08,Supero - Melhores Times. Melhores Soluções.,Desenvolvedor(a) Java,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-a-java-at-supero-melhores-times-melhores-solu%C3%A7%C3%B5es-3249565148?refId=aqipznxi%2FSMti%2FlBJH6q4A%3D%3D&trackingId=qIKCRSvb%2B92x%2F9VCJ%2BvKlA%3D%3D&position=11&pageNum=3&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3262424081,2022-09-09,Canonical,Software Engineer - Ubuntu Server Certification,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/software-engineer-ubuntu-server-certification-at-canonical-3262424081?refId=aqipznxi%2FSMti%2FlBJH6q4A%3D%3D&trackingId=ZNsP3h4ypYhRpyRqi2pkLA%3D%3D&position=12&pageNum=3&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3283656360,2022-09-22,Confidencial,Desenvolvedor Back End - Pleno,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-back-end-pleno-at-confidencial-3283656360?refId=aqipznxi%2FSMti%2FlBJH6q4A%3D%3D&trackingId=qY9yz4y1qK2WKkOiDhAl2g%3D%3D&position=13&pageNum=3&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3276489053,2022-09-20,Oowlish,Senior LAMP (PHP) - Online job,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/senior-lamp-php-online-job-at-oowlish-3276489053?refId=aqipznxi%2FSMti%2FlBJH6q4A%3D%3D&trackingId=1yJ%2BClGBj1EpOOwCePyl0w%3D%3D&position=14&pageNum=3&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3255768792,2022-08-12,Knewin,Pessoa Desenvolvedora Java Fullstack (Pleno),"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/pessoa-desenvolvedora-java-fullstack-pleno-at-knewin-3255768792?refId=aqipznxi%2FSMti%2FlBJH6q4A%3D%3D&trackingId=dTjk3hsksYfkZ6KeuIkZNQ%3D%3D&position=15&pageNum=3&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3275697609,2022-09-19,Oowlish,React Software Programmer - Work From Home,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/react-software-programmer-work-from-home-at-oowlish-3275697609?refId=aqipznxi%2FSMti%2FlBJH6q4A%3D%3D&trackingId=fNjViICCXnMD4W1%2Fd5JsyA%3D%3D&position=16&pageNum=3&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3269945696,2022-09-14,Hexagon Agriculture,Desenvolvedor de Software Pleno - C++,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-de-software-pleno-c%2B%2B-at-hexagon-agriculture-3269945696?refId=aqipznxi%2FSMti%2FlBJH6q4A%3D%3D&trackingId=fG1UFGiEym%2FKKGt65Zk1kw%3D%3D&position=17&pageNum=3&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3278935435,2022-08-28,OZmap,Desenvolvedor Sênior,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-s%C3%AAnior-at-ozmap-3278935435?refId=aqipznxi%2FSMti%2FlBJH6q4A%3D%3D&trackingId=PyQOmFrO9Lg4Q1xIzW%2BfGw%3D%3D&position=18&pageNum=3&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3282001018,2022-09-19,Audaces Impact,Front-End Sr Angular,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/front-end-sr-angular-at-audaces-impact-3282001018?refId=aqipznxi%2FSMti%2FlBJH6q4A%3D%3D&trackingId=3PTJAMH3xmxc5UiTnbFGlg%3D%3D&position=19&pageNum=3&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3275412726,2022-08-23,Canonical,Software Engineer - Ubuntu Gaming Experience,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/software-engineer-ubuntu-gaming-experience-at-canonical-3275412726?refId=aqipznxi%2FSMti%2FlBJH6q4A%3D%3D&trackingId=bkvv%2Blv%2F8RM4Z%2BP136t%2FYA%3D%3D&position=20&pageNum=3&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3254126362,2022-09-09,Evoluum,Engenheiro de Software Full Stack Java,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/engenheiro-de-software-full-stack-java-at-evoluum-3254126362?refId=aqipznxi%2FSMti%2FlBJH6q4A%3D%3D&trackingId=KEpv8FhPu%2BGYRQ%2BkbZNNrA%3D%3D&position=21&pageNum=3&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3235367913,2022-08-23,Supero - Melhores Times. Melhores Soluções.,Desenvolvedor(a) Front-end - Sênior | Angular,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-a-front-end-s%C3%AAnior-angular-at-supero-melhores-times-melhores-solu%C3%A7%C3%B5es-3235367913?refId=aqipznxi%2FSMti%2FlBJH6q4A%3D%3D&trackingId=snAvvprX0Xa4%2Fu4ZkZSKPA%3D%3D&position=22&pageNum=3&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3248248672,2022-08-07,Agriness,Desenvolvedor(a) Front-End Sênior,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-a-front-end-s%C3%AAnior-at-agriness-3248248672?refId=aqipznxi%2FSMti%2FlBJH6q4A%3D%3D&trackingId=a9Hvs6fyJcBtX0S2Ko5hhA%3D%3D&position=23&pageNum=3&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3234763683,2022-08-23,ESSS,Desenvolvedor C++ (OpenGl),"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-c%2B%2B-opengl-at-esss-3234763683?refId=aqipznxi%2FSMti%2FlBJH6q4A%3D%3D&trackingId=Xe5NcxRLll6xwWyXCKJsww%3D%3D&position=24&pageNum=3&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3270431462,2022-09-14,Oowlish,React software developer- Remote job,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/react-software-developer-remote-job-at-oowlish-3270431462?refId=aqipznxi%2FSMti%2FlBJH6q4A%3D%3D&trackingId=0CvFuvSL%2Fgh4bILCYUkS4A%3D%3D&position=25&pageNum=3&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3262421710,2022-09-09,Canonical,Software Engineer - MAAS,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/software-engineer-maas-at-canonical-3262421710?refId=Mx749LEs0agxSGL4PyFE4w%3D%3D&trackingId=IllKHZW4N8%2BlDaHEatrhlQ%3D%3D&position=1&pageNum=4&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3266838044,2022-08-18,Aurum Software,Desenvolvedor(a) FrontEnd Sênior | Remoto,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-a-frontend-s%C3%AAnior-remoto-at-aurum-software-3266838044?refId=Mx749LEs0agxSGL4PyFE4w%3D%3D&trackingId=YP6kmxgQS0EXEfgdmiZlqQ%3D%3D&position=2&pageNum=4&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3283484188,2022-09-22,GeekHunter Brasil,Desenvolvedor(a) Front-end (Remoto),"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-a-front-end-remoto-at-geekhunter-3283484188?refId=Mx749LEs0agxSGL4PyFE4w%3D%3D&trackingId=WIE32jotaHWa227Bulu5yw%3D%3D&position=3&pageNum=4&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3247509223,2022-08-07,Knewin,Pessoa Desenvolvedora Java Fullstack (Sênior),"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/pessoa-desenvolvedora-java-fullstack-s%C3%AAnior-at-knewin-3247509223?refId=Mx749LEs0agxSGL4PyFE4w%3D%3D&trackingId=ojKqHF8I3Ja%2Bt%2FokmwrhmA%3D%3D&position=4&pageNum=4&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3278981088,2022-09-22,ArcTouch,iOS Developer - Senior [Talent Pool],"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/ios-developer-senior-talent-pool-at-arctouch-3278981088?refId=Mx749LEs0agxSGL4PyFE4w%3D%3D&trackingId=uzg4UzL%2B5Ug3XbQl4kEtLQ%3D%3D&position=5&pageNum=4&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3251948080,2022-09-08,Fundação CERTI,Pessoa Desenvolvedora de Software Full Stack (Pleno/Sênior),"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/pessoa-desenvolvedora-de-software-full-stack-pleno-s%C3%AAnior-at-funda%C3%A7%C3%A3o-certi-3251948080?refId=Mx749LEs0agxSGL4PyFE4w%3D%3D&trackingId=GdRkU8%2BHvry%2FO0ITKbE93A%3D%3D&position=6&pageNum=4&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3282597438,2022-09-22,Canonical,Software Engineer - Docker Images & Community,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/software-engineer-docker-images-community-at-canonical-3282597438?refId=Mx749LEs0agxSGL4PyFE4w%3D%3D&trackingId=dJwTjAUGnU3IW22Z7O9ynQ%3D%3D&position=7&pageNum=4&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3278009614,2022-09-21,Oowlish,C/C++ Engineer - Remote Work,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/c-c%2B%2B-engineer-remote-work-at-oowlish-3278009614?refId=Mx749LEs0agxSGL4PyFE4w%3D%3D&trackingId=YAuP158gtw5CQ4I8ETzgsw%3D%3D&position=8&pageNum=4&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3251113261,2022-08-08,3778,Desenvolvedor FullStack Sênior,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-fullstack-s%C3%AAnior-at-3778-3251113261?refId=Mx749LEs0agxSGL4PyFE4w%3D%3D&trackingId=egi%2B8GOybs%2Fs%2B%2FTBTXWoww%3D%3D&position=9&pageNum=4&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3281842980,2022-09-21,Caderno Nacional,Desenvolvedor Fullstack Pleno,"Biguaçu, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-fullstack-pleno-at-caderno-nacional-3281842980?refId=Mx749LEs0agxSGL4PyFE4w%3D%3D&trackingId=pko5EfGga47izc%2F1%2F0DQMA%3D%3D&position=10&pageNum=4&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3269596267,2022-09-15,Oowlish,Senior Software Engineer (iOS) - Online job,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/senior-software-engineer-ios-online-job-at-oowlish-3269596267?refId=Mx749LEs0agxSGL4PyFE4w%3D%3D&trackingId=yeyntHd59nnrfTTfFD5TkQ%3D%3D&position=11&pageNum=4&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3241801301,2022-08-02,ILHA SERVICE TECNOLOGIA LTDA.,DESENVOLVEDOR JAVA SENIOR,"São José, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-java-senior-at-ilha-service-tecnologia-e-servi%C3%A7os-3241801301?refId=Mx749LEs0agxSGL4PyFE4w%3D%3D&trackingId=MLUhMHHP3ESvqB18GKkjjA%3D%3D&position=12&pageNum=4&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3283486094,2022-09-22,GeekHunter Brasil,Desenvolvedor(a) .NET,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-a-net-at-geekhunter-3283486094?refId=Mx749LEs0agxSGL4PyFE4w%3D%3D&trackingId=G0TJTDUnOO2dxZjy5nLhiw%3D%3D&position=13&pageNum=4&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3258472420,2022-09-07,Canonical,C++ Graphics and Windowing System Software Engineer - Mir,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/c%2B%2B-graphics-and-windowing-system-software-engineer-mir-at-canonical-3258472420?refId=Mx749LEs0agxSGL4PyFE4w%3D%3D&trackingId=R2iFdZivpvIVCxfeaVRhDQ%3D%3D&position=14&pageNum=4&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3246851931,2022-08-08,Tudaki,Programador - Objective C & Swift,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/programador-objective-c-swift-at-tudaki-3246851931?refId=Mx749LEs0agxSGL4PyFE4w%3D%3D&trackingId=7FKSR66bMtaW845iLWLJoA%3D%3D&position=15&pageNum=4&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3277207222,2022-08-25,Canonical,Senior Software Engineer - Go,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/senior-software-engineer-go-at-canonical-3277207222?refId=Mx749LEs0agxSGL4PyFE4w%3D%3D&trackingId=8Oej%2Ftz9r6uR4IDWNhgQjw%3D%3D&position=16&pageNum=4&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3278975755,2022-09-22,ArcTouch,Android Developer - PwD,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/android-developer-pwd-at-arctouch-3278975755?refId=Mx749LEs0agxSGL4PyFE4w%3D%3D&trackingId=vpDwOu5EriuKmk6uijRmmQ%3D%3D&position=17&pageNum=4&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3277186501,2022-09-21,Crossover for Work,"Principal Software Architect, Trilogy (Remote) - $800,000/year USD","Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/principal-software-architect-trilogy-remote-%24800-000-year-usd-at-crossover-for-work-3277186501?refId=Mx749LEs0agxSGL4PyFE4w%3D%3D&trackingId=XcahG4TUgU%2F705DmGM6h9A%3D%3D&position=18&pageNum=4&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3283479946,2022-09-22,GeekHunter Brasil,Desenvolvedor(a) Full-stack pleno,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-a-full-stack-pleno-at-geekhunter-3283479946?refId=Mx749LEs0agxSGL4PyFE4w%3D%3D&trackingId=891r5IZ2h4OV1l8wy5SpMA%3D%3D&position=19&pageNum=4&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3245415592,2022-08-30,Supero - Melhores Times. Melhores Soluções.,Desenvolvedor(a) C# | Angular - Sênior,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-a-c%23-angular-s%C3%AAnior-at-supero-melhores-times-melhores-solu%C3%A7%C3%B5es-3245415592?refId=Mx749LEs0agxSGL4PyFE4w%3D%3D&trackingId=yAifwf61Bu7%2FDa1IjCEFwA%3D%3D&position=20&pageNum=4&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3278978516,2022-09-22,ArcTouch,Android Developer (Talent Pool),"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/android-developer-talent-pool-at-arctouch-3278978516?refId=Mx749LEs0agxSGL4PyFE4w%3D%3D&trackingId=VmmHm2WS63Y0CtNBnZnqxw%3D%3D&position=21&pageNum=4&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3277339344,2022-09-19,Ilha Service Informática,DESENVOLVEDOR JAVA SENIOR,"São José, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-java-senior-at-ilha-service-inform%C3%A1tica-3277339344?refId=Mx749LEs0agxSGL4PyFE4w%3D%3D&trackingId=HRgvG7exDkRS7pTLJchifw%3D%3D&position=22&pageNum=4&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3282143790,2022-08-28,Canonical,Senior Software Engineer - Cross-platform C++ - Multipass,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/senior-software-engineer-cross-platform-c%2B%2B-multipass-at-canonical-3282143790?refId=Mx749LEs0agxSGL4PyFE4w%3D%3D&trackingId=BriCduWAPG6Q4HuWiTKIpw%3D%3D&position=23&pageNum=4&trk=public_jobs_jserp-result_search-card, , , , , 
urn:li:jobPosting:3244715582,2022-08-29,Supero - Melhores Times. Melhores Soluções.,Desenvolvedor(a) React Native Pleno,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/desenvolvedor-a-react-native-pleno-at-supero-melhores-times-melhores-solu%C3%A7%C3%B5es-3244715582?refId=Mx749LEs0agxSGL4PyFE4w%3D%3D&trackingId=ksA9oXNrL74JOgi3f4Xgng%3D%3D&position=24&pageNum=4&trk=public_jobs_jserp-result_search-card, , , , , 
